,agency_cd,site_no,Dissolved_oxygen_mpl_Mean,Discharge_cfs_Mean,Gage_height_feet_Mean,Dissolved_oxygen_mpl_Maximum,Dissolved_oxygen_mpl_Minimum
2006-06-04,USGS,02234000,,216,0.60,,
2006-06-05,USGS,02234000,,193,0.57,,
2006-06-06,USGS,02234000,,239,0.53,,
2006-06-07,USGS,02234000,,168,0.48,,
2006-06-08,USGS,02234000,,132,0.44,,
2006-06-09,USGS,02234000,,150,0.42,,
2006-06-10,USGS,02234000,,130,0.37,,
2006-06-11,USGS,02234000,,143,0.32,,
2006-06-12,USGS,02234000,,191,0.33,,
2006-06-13,USGS,02234000,,219,0.35,,
2006-06-14,USGS,02234000,,191,0.41,,
2006-06-15,USGS,02234000,,296,0.41,,
2006-06-16,USGS,02234000,,336,0.37,,
2006-06-17,USGS,02234000,,342,0.30,,
2006-06-18,USGS,02234000,,263,0.29,,
2006-06-19,USGS,02234000,,205,0.35,,
2006-06-20,USGS,02234000,,201,0.40,,
2006-06-21,USGS,02234000,,212,0.41,,
2006-06-22,USGS,02234000,,236,0.40,,
2006-06-23,USGS,02234000,,217,0.40,,
2006-06-24,USGS,02234000,,232,0.43,,
2006-06-25,USGS,02234000,,158,0.49,,
2006-06-26,USGS,02234000,,164,0.63,,
2006-06-27,USGS,02234000,,286,0.74,,
2006-06-28,USGS,02234000,,368,0.76,,
2006-06-29,USGS,02234000,,390,0.76,,
2006-06-30,USGS,02234000,,394,0.73,,
2006-07-01,USGS,02234000,,376,0.68,,
2006-07-02,USGS,02234000,,490,0.68,,
2006-07-03,USGS,02234000,,438,0.68,,
2006-07-04,USGS,02234000,,414,0.65,,
2006-07-05,USGS,02234000,,370,0.63,,
2006-07-06,USGS,02234000,,300,0.62,,
2006-07-07,USGS,02234000,,304,0.67,,
2006-07-08,USGS,02234000,,443,0.78,,
2006-07-09,USGS,02234000,,586,0.85,,
2006-07-10,USGS,02234000,,731,0.93,,
2006-07-11,USGS,02234000,,762,0.98,,
2006-07-12,USGS,02234000,,708,0.99,,
2006-07-13,USGS,02234000,,676,0.97,,
2006-07-14,USGS,02234000,,629,0.92,,
2006-07-15,USGS,02234000,,602,0.87,,
2006-07-16,USGS,02234000,,489,0.83,,
2006-07-17,USGS,02234000,,488,0.83,,
2006-07-18,USGS,02234000,,732,0.85,,
2006-07-19,USGS,02234000,,796,0.83,,
2006-07-20,USGS,02234000,,853,0.83,,
2006-07-21,USGS,02234000,,948,0.86,,
2006-07-22,USGS,02234000,,1070,0.88,,
2006-07-23,USGS,02234000,,988,0.89,,
2006-07-24,USGS,02234000,,1210,1.03,,
2006-07-25,USGS,02234000,,1180,1.02,,
2006-07-26,USGS,02234000,,920,0.95,,
2006-07-27,USGS,02234000,,805,0.87,,
2006-07-28,USGS,02234000,,750,0.80,,
2006-07-29,USGS,02234000,,704,0.75,,
2006-07-30,USGS,02234000,,649,0.71,,
2006-07-31,USGS,02234000,,617,0.66,,
2006-08-01,USGS,02234000,,586,0.61,,
2006-08-02,USGS,02234000,,528,0.55,,
2006-08-03,USGS,02234000,,473,0.47,,
2006-08-04,USGS,02234000,,436,0.41,,
2006-08-05,USGS,02234000,,388,0.36,,
2006-08-06,USGS,02234000,,333,0.31,,
2006-08-07,USGS,02234000,,304,0.25,,
2006-08-08,USGS,02234000,,277,0.19,,
2006-08-09,USGS,02234000,,232,0.18,,
2006-08-10,USGS,02234000,,217,0.18,,
2006-08-11,USGS,02234000,,201,0.20,,
2006-08-12,USGS,02234000,,201,0.26,,
2006-08-13,USGS,02234000,,240,0.31,,
2006-08-14,USGS,02234000,,242,0.39,,
2006-08-15,USGS,02234000,,237,0.47,,
2006-08-16,USGS,02234000,,213,0.57,,
2006-08-17,USGS,02234000,,232,0.63,,
2006-08-18,USGS,02234000,,250,0.66,,
2006-08-19,USGS,02234000,,235,0.69,,
2006-08-20,USGS,02234000,,275,0.74,,
2006-08-21,USGS,02234000,,385,0.77,,
2006-08-22,USGS,02234000,,437,0.76,,
2006-08-23,USGS,02234000,,477,0.75,,
2006-08-24,USGS,02234000,,664,0.81,,
2006-08-25,USGS,02234000,,1060,1.03,,
2006-08-26,USGS,02234000,,1540,1.29,,
2006-08-27,USGS,02234000,,1670,1.40,,
2006-08-28,USGS,02234000,,1940,1.51,,
2006-08-29,USGS,02234000,,1950,1.57,,
2006-08-30,USGS,02234000,,1760,1.65,,
2006-08-31,USGS,02234000,,2160,1.87,,
2006-09-01,USGS,02234000,,2250,1.96,,
2006-09-02,USGS,02234000,,2540,2.05,,
2006-09-03,USGS,02234000,,3140,2.21,,
2006-09-04,USGS,02234000,,3550,2.37,,
2006-09-05,USGS,02234000,,3740,2.56,,
2006-09-06,USGS,02234000,,3860,2.75,,
2006-09-07,USGS,02234000,,3930,2.92,,
2006-09-08,USGS,02234000,,4030,3.07,,
2006-09-09,USGS,02234000,,4030,3.27,,
2006-09-10,USGS,02234000,,4250,3.45,,
2006-09-11,USGS,02234000,,4430,3.60,,
2006-09-12,USGS,02234000,,4470,3.73,,
2006-09-13,USGS,02234000,,4410,3.83,,
2006-09-14,USGS,02234000,,4100,3.87,,
2006-09-15,USGS,02234000,,3960,3.90,,
2006-09-16,USGS,02234000,,3620,3.90,,
2006-09-17,USGS,02234000,,3410,3.89,,
2006-09-18,USGS,02234000,,3140,3.86,,
2006-09-19,USGS,02234000,,2930,3.84,,
2006-09-20,USGS,02234000,,2860,3.84,,
2006-09-21,USGS,02234000,,2860,3.82,,
2006-09-22,USGS,02234000,,2790,3.79,,
2006-09-23,USGS,02234000,,2610,3.75,,
2006-09-24,USGS,02234000,,2570,3.72,,
2006-09-25,USGS,02234000,,2490,3.67,,
2006-09-26,USGS,02234000,,2340,3.70,,
2006-09-27,USGS,02234000,,2540,3.87,,
2006-09-28,USGS,02234000,,2570,3.84,,
2006-09-29,USGS,02234000,,2670,3.80,,
2006-09-30,USGS,02234000,,2540,3.75,,
2006-10-01,USGS,02234000,,2480,3.69,,
2006-10-02,USGS,02234000,,2440,3.63,,
2006-10-03,USGS,02234000,,2430,3.56,,
2006-10-04,USGS,02234000,,2420,3.50,,
2006-10-05,USGS,02234000,,2350,3.42,,
2006-10-06,USGS,02234000,,2240,3.36,,
2006-10-07,USGS,02234000,,2150,3.30,,
2006-10-08,USGS,02234000,,2180,3.31,,
2006-10-09,USGS,02234000,,2080,3.28,,
2006-10-10,USGS,02234000,,2090,3.26,,
2006-10-11,USGS,02234000,,1960,3.22,,
2006-10-12,USGS,02234000,,1920,3.19,,
2006-10-13,USGS,02234000,,1850,3.14,,
2006-10-14,USGS,02234000,,1790,3.10,,
2006-10-15,USGS,02234000,,1800,3.05,,
2006-10-16,USGS,02234000,,1660,3.00,,
2006-10-17,USGS,02234000,,1680,2.94,,
2006-10-18,USGS,02234000,,1580,2.89,,
2006-10-19,USGS,02234000,,1560,2.84,,
2006-10-20,USGS,02234000,,1520,2.78,,
2006-10-21,USGS,02234000,,1490,2.71,,
2006-10-22,USGS,02234000,,1430,2.66,,
2006-10-23,USGS,02234000,,1300,2.58,,
2006-10-24,USGS,02234000,,1410,2.48,,
2006-10-25,USGS,02234000,,1340,2.43,,
2006-10-26,USGS,02234000,,1240,2.38,,
2006-10-27,USGS,02234000,,1240,2.32,,
2006-10-28,USGS,02234000,,1050,2.31,,
2006-10-29,USGS,02234000,,1130,2.26,,
2006-10-30,USGS,02234000,,1140,2.18,,
2006-10-31,USGS,02234000,,1090,2.12,,
2006-11-01,USGS,02234000,,1030,2.10,,
2006-11-02,USGS,02234000,,1130,2.09,,
2006-11-03,USGS,02234000,,1150,2.08,,
2006-11-04,USGS,02234000,,1290,2.05,,
2006-11-05,USGS,02234000,,1250,2.04,,
2006-11-06,USGS,02234000,,1190,2.03,,
2006-11-07,USGS,02234000,,1060,2.05,,
2006-11-08,USGS,02234000,,822,2.13,,
2006-11-09,USGS,02234000,,819,2.16,,
2006-11-10,USGS,02234000,,894,2.14,,
2006-11-11,USGS,02234000,,884,2.11,,
2006-11-12,USGS,02234000,,858,2.07,,
2006-11-13,USGS,02234000,,783,2.02,,
2006-11-14,USGS,02234000,,767,1.94,,
2006-11-15,USGS,02234000,,794,1.85,,
2006-11-16,USGS,02234000,,621,1.80,,
2006-11-17,USGS,02234000,,666,1.73,,
2006-11-18,USGS,02234000,,640,1.65,,
2006-11-19,USGS,02234000,,598,1.56,,
2006-11-20,USGS,02234000,,540,1.50,,
2006-11-21,USGS,02234000,,506,1.48,,
2006-11-22,USGS,02234000,,556,1.46,,
2006-11-23,USGS,02234000,,512,1.45,,
2006-11-24,USGS,02234000,,483,1.43,,
2006-11-25,USGS,02234000,,497,1.42,,
2006-11-26,USGS,02234000,,434,1.43,,
2006-11-27,USGS,02234000,,375,1.44,,
2006-11-28,USGS,02234000,,327,1.45,,
2006-11-29,USGS,02234000,,328,1.46,,
2006-11-30,USGS,02234000,,331,1.46,,
2006-12-01,USGS,02234000,,311,1.45,,
2006-12-02,USGS,02234000,,381,1.43,,
2006-12-03,USGS,02234000,,402,1.38,,
2006-12-04,USGS,02234000,,393,1.36,,
2006-12-05,USGS,02234000,,488,1.32,,
2006-12-06,USGS,02234000,,435,1.29,,
2006-12-07,USGS,02234000,,353,1.26,,
2006-12-08,USGS,02234000,,354,1.30,,
2006-12-09,USGS,02234000,,468,1.32,,
2006-12-10,USGS,02234000,,331,1.32,,
2006-12-11,USGS,02234000,,306,1.30,,
2006-12-12,USGS,02234000,,318,1.26,,
2006-12-13,USGS,02234000,,305,1.22,,
2006-12-14,USGS,02234000,,362,1.20,,
2006-12-15,USGS,02234000,,480,1.26,,
2006-12-16,USGS,02234000,,609,1.27,,
2006-12-17,USGS,02234000,,617,1.26,,
2006-12-18,USGS,02234000,,575,1.25,,
2006-12-19,USGS,02234000,,548,1.23,,
2006-12-20,USGS,02234000,,467,1.20,,
2006-12-21,USGS,02234000,,404,1.15,,
2006-12-22,USGS,02234000,,359,1.12,,
2006-12-23,USGS,02234000,,579,1.24,,
2006-12-24,USGS,02234000,,678,1.32,,
2006-12-25,USGS,02234000,,1110,1.54,,
2006-12-26,USGS,02234000,,1330,1.78,,
2006-12-27,USGS,02234000,,1600,1.91,,
2006-12-28,USGS,02234000,,1660,1.98,,
2006-12-29,USGS,02234000,,1560,2.00,,
2006-12-30,USGS,02234000,,1450,2.00,,
2006-12-31,USGS,02234000,,1390,1.95,,
2007-01-01,USGS,02234000,,1140,1.88,,
2007-01-02,USGS,02234000,,1050,1.83,,
2007-01-03,USGS,02234000,,1050,1.79,,
2007-01-04,USGS,02234000,,943,1.74,,
2007-01-05,USGS,02234000,,872,1.70,,
2007-01-06,USGS,02234000,,809,1.65,,
2007-01-07,USGS,02234000,,806,1.59,,
2007-01-08,USGS,02234000,,688,1.54,,
2007-01-09,USGS,02234000,,746,1.51,,
2007-01-10,USGS,02234000,,770,1.47,,
2007-01-11,USGS,02234000,,703,1.36,,
2007-01-12,USGS,02234000,,549,1.27,,
2007-01-13,USGS,02234000,,493,1.19,,
2007-01-14,USGS,02234000,,471,1.13,,
2007-01-15,USGS,02234000,,419,1.05,,
2007-01-16,USGS,02234000,,417,1.00,,
2007-01-17,USGS,02234000,,507,0.98,,
2007-01-18,USGS,02234000,,467,0.94,,
2007-01-19,USGS,02234000,,414,0.97,,
2007-01-20,USGS,02234000,,381,1.02,,
2007-01-21,USGS,02234000,,365,1.01,,
2007-01-22,USGS,02234000,,291,1.02,,
2007-01-23,USGS,02234000,,426,1.09,,
2007-01-24,USGS,02234000,,420,1.11,,
2007-01-25,USGS,02234000,,490,1.19,,
2007-01-26,USGS,02234000,,631,1.24,,
2007-01-27,USGS,02234000,,675,1.24,,
2007-01-28,USGS,02234000,,550,1.29,,
2007-01-29,USGS,02234000,,734,1.33,,
2007-01-30,USGS,02234000,,751,1.29,,
2007-01-31,USGS,02234000,,711,1.25,,
2007-02-01,USGS,02234000,,574,1.19,,
2007-02-02,USGS,02234000,,517,1.22,,
2007-02-03,USGS,02234000,,680,1.25,,
2007-02-04,USGS,02234000,,780,1.32,,
2007-02-05,USGS,02234000,,807,1.40,,
2007-02-06,USGS,02234000,,825,1.43,,
2007-02-07,USGS,02234000,,691,1.41,,
2007-02-08,USGS,02234000,,729,1.38,,
2007-02-09,USGS,02234000,,674,1.31,,
2007-02-10,USGS,02234000,,670,1.25,,
2007-02-11,USGS,02234000,,698,1.20,,
2007-02-12,USGS,02234000,,582,1.14,,
2007-02-13,USGS,02234000,,520,1.08,,
2007-02-14,USGS,02234000,,520,1.11,,
2007-02-15,USGS,02234000,,636,1.11,,
2007-02-16,USGS,02234000,,613,1.07,,
2007-02-17,USGS,02234000,,634,1.03,,
2007-02-18,USGS,02234000,,520,1.02,,
2007-02-19,USGS,02234000,,607,1.00,,
2007-02-20,USGS,02234000,,507,0.95,,
2007-02-21,USGS,02234000,,437,0.90,,
2007-02-22,USGS,02234000,,465,0.86,,
2007-02-23,USGS,02234000,,513,0.81,,
2007-02-24,USGS,02234000,,429,0.73,,
2007-02-25,USGS,02234000,,359,0.66,,
2007-02-26,USGS,02234000,,345,0.63,,
2007-02-27,USGS,02234000,,386,0.62,,
2007-02-28,USGS,02234000,,419,0.60,,
2007-03-01,USGS,02234000,,365,0.56,,
2007-03-02,USGS,02234000,,296,0.55,,
2007-03-03,USGS,02234000,,380,0.62,,
2007-03-04,USGS,02234000,,386,0.66,,
2007-03-05,USGS,02234000,,438,0.72,,
2007-03-06,USGS,02234000,,427,0.70,,
2007-03-07,USGS,02234000,,383,0.66,,
2007-03-08,USGS,02234000,,369,0.61,,
2007-03-09,USGS,02234000,,357,0.58,,
2007-03-10,USGS,02234000,,336,0.58,,
2007-03-11,USGS,02234000,,336,0.66,,
2007-03-12,USGS,02234000,,308,0.69,,
2007-03-13,USGS,02234000,,299,0.68,,
2007-03-14,USGS,02234000,,283,0.62,,
2007-03-15,USGS,02234000,,276,0.56,,
2007-03-16,USGS,02234000,,258,0.57,,
2007-03-17,USGS,02234000,,379,0.65,,
2007-03-18,USGS,02234000,,392,0.68,,
2007-03-19,USGS,02234000,,393,0.69,,
2007-03-20,USGS,02234000,,351,0.70,,
2007-03-21,USGS,02234000,,309,0.69,,
2007-03-22,USGS,02234000,,304,0.66,,
2007-03-23,USGS,02234000,,294,0.64,,
2007-03-24,USGS,02234000,,309,0.62,,
2007-03-25,USGS,02234000,,298,0.59,,
2007-03-26,USGS,02234000,,285,0.54,,
2007-03-27,USGS,02234000,,258,0.49,,
2007-03-28,USGS,02234000,,231,0.43,,
2007-03-29,USGS,02234000,,242,0.38,,
2007-03-30,USGS,02234000,,258,0.35,,
2007-03-31,USGS,02234000,,219,0.32,,
2007-04-01,USGS,02234000,,217,0.33,,
2007-04-02,USGS,02234000,,187,0.35,,
2007-04-03,USGS,02234000,,199,0.34,,
2007-04-04,USGS,02234000,,248,0.36,,
2007-04-05,USGS,02234000,,243,0.39,,
2007-04-06,USGS,02234000,,229,0.44,,
2007-04-07,USGS,02234000,,241,0.53,,
2007-04-08,USGS,02234000,,237,0.60,,
2007-04-09,USGS,02234000,,225,0.67,,
2007-04-10,USGS,02234000,,248,0.68,,
2007-04-11,USGS,02234000,,180,0.67,,
2007-04-12,USGS,02234000,,204,0.70,,
2007-04-13,USGS,02234000,,287,0.67,,
2007-04-14,USGS,02234000,,254,0.59,,
2007-04-15,USGS,02234000,,136,0.63,,
2007-04-16,USGS,02234000,,287,0.79,,
2007-04-17,USGS,02234000,,360,0.74,,
2007-04-18,USGS,02234000,,289,0.66,,
2007-04-19,USGS,02234000,,319,0.60,,
2007-04-20,USGS,02234000,,248,0.58,,
2007-04-21,USGS,02234000,,259,0.62,,
2007-04-22,USGS,02234000,,164,0.68,,
2007-04-23,USGS,02234000,,130,0.77,,
2007-04-24,USGS,02234000,,174,0.83,,
2007-04-25,USGS,02234000,,137,0.80,,
2007-04-26,USGS,02234000,,104,0.72,,
2007-04-27,USGS,02234000,,90.1,0.65,,
2007-04-28,USGS,02234000,,155,0.61,,
2007-04-29,USGS,02234000,,179,0.53,,
2007-04-30,USGS,02234000,,130,0.45,,
2007-05-01,USGS,02234000,,127,0.37,,
2007-05-02,USGS,02234000,,118,0.31,,
2007-05-03,USGS,02234000,,117,0.29,,
2007-05-04,USGS,02234000,,98.8,0.24,,
2007-05-05,USGS,02234000,,79.7,0.21,,
2007-05-06,USGS,02234000,,63.1,0.26,,
2007-05-07,USGS,02234000,,188,0.37,,
2007-05-08,USGS,02234000,,0.00,0.46,,
2007-05-09,USGS,02234000,,-310,0.62,,
2007-05-10,USGS,02234000,,-300,0.82,,
2007-05-11,USGS,02234000,,-180,1.01,,
2007-05-12,USGS,02234000,,-180,1.15,,
2007-05-13,USGS,02234000,,-160,1.28,,
2007-05-14,USGS,02234000,,-110,1.39,,
2007-05-15,USGS,02234000,,-70.0,1.37,,
2007-05-16,USGS,02234000,,-140,1.40,,
2007-05-17,USGS,02234000,,-70.0,1.42,,
2007-05-18,USGS,02234000,,60.0,1.41,,
2007-05-19,USGS,02234000,,60.0,1.38,,
2007-05-20,USGS,02234000,,60.0,1.36,,
2007-05-21,USGS,02234000,,120,1.31,,
2007-05-22,USGS,02234000,,120,1.23,,
2007-05-23,USGS,02234000,,120,1.16,,
2007-05-24,USGS,02234000,,120,1.11,,
2007-05-25,USGS,02234000,,20.0,1.08,,
2007-05-26,USGS,02234000,,-10.0,1.06,,
2007-05-27,USGS,02234000,,40.0,1.03,,
2007-05-28,USGS,02234000,,80.0,0.99,,
2007-05-29,USGS,02234000,,100,0.93,,
2007-05-30,USGS,02234000,,100,0.86,,
2007-05-31,USGS,02234000,,90.0,0.80,,
2007-06-01,USGS,02234000,,40.0,0.74,,
2007-06-02,USGS,02234000,,-100,0.84,,
2007-06-03,USGS,02234000,,-300,0.98,,
2007-06-04,USGS,02234000,,-20.0,1.03,,
2007-06-05,USGS,02234000,,120,1.00,,
2007-06-06,USGS,02234000,,258,0.89,,
2007-06-07,USGS,02234000,,154,0.80,,
2007-06-08,USGS,02234000,,205,0.69,,
2007-06-09,USGS,02234000,,213,0.60,,
2007-06-10,USGS,02234000,,156,0.57,,
2007-06-11,USGS,02234000,,158,0.58,,
2007-06-12,USGS,02234000,,161,0.62,,
2007-06-13,USGS,02234000,,164,0.74,,
2007-06-14,USGS,02234000,,173,0.94,,
2007-06-15,USGS,02234000,,245,1.12,,
2007-06-16,USGS,02234000,,340,1.20,,
2007-06-17,USGS,02234000,,373,1.26,,
2007-06-18,USGS,02234000,,359,1.27,,
2007-06-19,USGS,02234000,,319,1.26,,
2007-06-20,USGS,02234000,,285,1.24,,
2007-06-21,USGS,02234000,,249,1.21,,
2007-06-22,USGS,02234000,,319,1.17,,
2007-06-23,USGS,02234000,,257,1.12,,
2007-06-24,USGS,02234000,,205,1.08,,
2007-06-25,USGS,02234000,,200,1.06,,
2007-06-26,USGS,02234000,,223,1.02,,
2007-06-27,USGS,02234000,,198,0.94,,
2007-06-28,USGS,02234000,,192,0.87,,
2007-06-29,USGS,02234000,,197,0.83,,
2007-06-30,USGS,02234000,,179,0.82,,
2007-07-01,USGS,02234000,,182,0.81,,
2007-07-02,USGS,02234000,,169,0.82,,
2007-07-03,USGS,02234000,,170,0.83,,
2007-07-04,USGS,02234000,,185,0.87,,
2007-07-05,USGS,02234000,,232,0.99,,
2007-07-06,USGS,02234000,,284,1.25,,
2007-07-07,USGS,02234000,,718,1.54,,
2007-07-08,USGS,02234000,,960,1.62,,
2007-07-09,USGS,02234000,,957,1.59,,
2007-07-10,USGS,02234000,,854,1.53,,
2007-07-11,USGS,02234000,,750,1.51,,
2007-07-12,USGS,02234000,,713,1.49,,
2007-07-13,USGS,02234000,,756,1.45,,
2007-07-14,USGS,02234000,,792,1.40,,
2007-07-15,USGS,02234000,,783,1.37,,
2007-07-16,USGS,02234000,,1100,1.43,,
2007-07-17,USGS,02234000,,1220,1.48,,
2007-07-18,USGS,02234000,,1110,1.49,,
2007-07-19,USGS,02234000,,1010,1.49,,
2007-07-20,USGS,02234000,,958,1.49,,
2007-07-21,USGS,02234000,,890,1.47,,
2007-07-22,USGS,02234000,,877,1.45,,
2007-07-23,USGS,02234000,,870,1.48,,
2007-07-24,USGS,02234000,,1130,1.55,,
2007-07-25,USGS,02234000,,1550,1.72,,
2007-07-26,USGS,02234000,,1960,1.94,,
2007-07-27,USGS,02234000,,1930,2.06,,
2007-07-28,USGS,02234000,,1990,2.26,,
2007-07-29,USGS,02234000,,2590,2.57,,
2007-07-30,USGS,02234000,,2630,2.65,,
2007-07-31,USGS,02234000,,2450,2.68,,
2007-08-01,USGS,02234000,,2670,2.77,,
2007-08-02,USGS,02234000,,3140,2.91,,
2007-08-03,USGS,02234000,,3540,3.08,,
2007-08-04,USGS,02234000,,3500,3.22,,
2007-08-05,USGS,02234000,,3810,3.34,,
2007-08-06,USGS,02234000,,3850,3.42,,
2007-08-07,USGS,02234000,,3610,3.47,,
2007-08-08,USGS,02234000,,3190,3.47,,
2007-08-09,USGS,02234000,,2760,3.40,,
2007-08-10,USGS,02234000,,2390,3.32,,
2007-08-11,USGS,02234000,,2140,3.21,,
2007-08-12,USGS,02234000,,1990,3.11,,
2007-08-13,USGS,02234000,,1840,3.04,,
2007-08-14,USGS,02234000,,1780,2.98,,
2007-08-15,USGS,02234000,,1740,2.89,,
2007-08-16,USGS,02234000,,1700,2.79,,
2007-08-17,USGS,02234000,,1660,2.70,,
2007-08-18,USGS,02234000,,1630,2.63,,
2007-08-19,USGS,02234000,,1570,2.54,,
2007-08-20,USGS,02234000,,1560,2.46,,
2007-08-21,USGS,02234000,,1500,2.38,,
2007-08-22,USGS,02234000,,1430,2.32,,
2007-08-23,USGS,02234000,,1390,2.26,,
2007-08-24,USGS,02234000,,1370,2.18,,
2007-08-25,USGS,02234000,,1320,2.14,,
2007-08-26,USGS,02234000,,1300,2.10,,
2007-08-27,USGS,02234000,,1310,2.08,,
2007-08-28,USGS,02234000,,1280,2.05,,
2007-08-29,USGS,02234000,,1240,2.01,,
2007-08-30,USGS,02234000,,1230,1.99,,
2007-08-31,USGS,02234000,,1120,2.02,,
2007-09-01,USGS,02234000,,1110,2.07,,
2007-09-02,USGS,02234000,,1180,2.07,,
2007-09-03,USGS,02234000,,1240,2.08,,
2007-09-04,USGS,02234000,,1300,2.10,,
2007-09-05,USGS,02234000,,1280,2.11,,
2007-09-06,USGS,02234000,,1200,2.10,,
2007-09-07,USGS,02234000,,1170,2.09,,
2007-09-08,USGS,02234000,,1120,2.09,,
2007-09-09,USGS,02234000,,1060,2.10,,
2007-09-10,USGS,02234000,,1040,2.11,,
2007-09-11,USGS,02234000,,1050,2.13,,
2007-09-12,USGS,02234000,,1060,2.16,,
2007-09-13,USGS,02234000,,1110,2.17,,
2007-09-14,USGS,02234000,,1060,2.15,,
2007-09-15,USGS,02234000,,1050,2.16,,
2007-09-16,USGS,02234000,,1030,2.18,,
2007-09-17,USGS,02234000,,1010,2.14,,
2007-09-18,USGS,02234000,,1030,2.13,,
2007-09-19,USGS,02234000,,1350,2.43,,
2007-09-20,USGS,02234000,,1700,2.70,,
2007-09-21,USGS,02234000,,1940,2.94,,
2007-09-22,USGS,02234000,,2600,3.35,,
2007-09-23,USGS,02234000,,2220,3.44,,
2007-09-24,USGS,02234000,,2140,3.53,,
2007-09-25,USGS,02234000,,2280,3.57,,
2007-09-26,USGS,02234000,,2180,3.58,,
2007-09-27,USGS,02234000,,2080,3.57,,
2007-09-28,USGS,02234000,,1990,3.54,,
2007-09-29,USGS,02234000,,1900,3.52,,
2007-09-30,USGS,02234000,,1860,3.48,,
2007-10-01,USGS,02234000,,1830,3.42,,
2007-10-02,USGS,02234000,,1940,3.57,,
2007-10-03,USGS,02234000,,2060,3.66,,
2007-10-04,USGS,02234000,,2100,3.72,,
2007-10-05,USGS,02234000,,2130,3.79,,
2007-10-06,USGS,02234000,,2150,3.88,,
2007-10-07,USGS,02234000,,2230,3.95,,
2007-10-08,USGS,02234000,,2280,3.99,,
2007-10-09,USGS,02234000,,2220,4.01,,
2007-10-10,USGS,02234000,,2200,4.01,,
2007-10-11,USGS,02234000,,2120,4.01,,
2007-10-12,USGS,02234000,,2100,3.99,,
2007-10-13,USGS,02234000,,2020,3.95,,
2007-10-14,USGS,02234000,,1950,3.90,,
2007-10-15,USGS,02234000,,1970,3.85,,
2007-10-16,USGS,02234000,,1860,3.79,,
2007-10-17,USGS,02234000,,1760,3.73,,
2007-10-18,USGS,02234000,,1590,3.67,,
2007-10-19,USGS,02234000,,1530,3.61,,
2007-10-20,USGS,02234000,,1500,3.57,,
2007-10-21,USGS,02234000,,1510,3.53,,
2007-10-22,USGS,02234000,,1490,3.50,,
2007-10-23,USGS,02234000,,1470,3.44,,
2007-10-24,USGS,02234000,,1370,3.37,,
2007-10-25,USGS,02234000,,1400,3.32,,
2007-10-26,USGS,02234000,,1480,3.27,,
2007-10-27,USGS,02234000,,1470,3.27,,
2007-10-28,USGS,02234000,,1490,3.29,,
2007-10-29,USGS,02234000,,1650,3.33,,
2007-10-30,USGS,02234000,,1870,3.39,,
2007-10-31,USGS,02234000,,2350,3.53,,
2007-11-01,USGS,02234000,,2460,3.66,,
2007-11-02,USGS,02234000,,2530,3.80,,
2007-11-03,USGS,02234000,,2790,3.92,,
2007-11-04,USGS,02234000,,2810,4.03,,
2007-11-05,USGS,02234000,,2820,4.11,,
2007-11-06,USGS,02234000,,2820,4.15,,
2007-11-07,USGS,02234000,,2490,4.16,,
2007-11-08,USGS,02234000,,2690,4.17,,
2007-11-09,USGS,02234000,,2620,4.17,,
2007-11-10,USGS,02234000,,2510,4.15,,
2007-11-11,USGS,02234000,,2430,4.13,,
2007-11-12,USGS,02234000,,2380,4.10,,
2007-11-13,USGS,02234000,,2300,4.08,,
2007-11-14,USGS,02234000,,2180,4.01,,
2007-11-15,USGS,02234000,,1970,3.95,,
2007-11-16,USGS,02234000,,1980,3.87,,
2007-11-17,USGS,02234000,,2130,3.82,,
2007-11-18,USGS,02234000,,2000,3.75,,
2007-11-19,USGS,02234000,,1940,3.69,,
2007-11-20,USGS,02234000,,1900,3.61,,
2007-11-21,USGS,02234000,,1820,3.55,,
2007-11-22,USGS,02234000,,1740,3.47,,
2007-11-23,USGS,02234000,,1650,3.39,,
2007-11-24,USGS,02234000,,1710,3.30,,
2007-11-25,USGS,02234000,,1700,3.23,,
2007-11-26,USGS,02234000,,1590,3.15,,
2007-11-27,USGS,02234000,,1490,3.09,,
2007-11-28,USGS,02234000,,1500,3.02,,
2007-11-29,USGS,02234000,,1470,2.97,,
2007-11-30,USGS,02234000,,1410,2.95,,
2007-12-01,USGS,02234000,,1440,2.91,,
2007-12-02,USGS,02234000,,1440,2.87,,
2007-12-03,USGS,02234000,,1260,2.80,,
2007-12-04,USGS,02234000,,1280,2.73,,
2007-12-05,USGS,02234000,,1220,2.66,,
2007-12-06,USGS,02234000,,1190,2.58,,
2007-12-07,USGS,02234000,,1130,2.49,,
2007-12-08,USGS,02234000,,1070,2.41,,
2007-12-09,USGS,02234000,,1020,2.34,,
2007-12-10,USGS,02234000,,972,2.26,,
2007-12-11,USGS,02234000,,919,2.17,,
2007-12-12,USGS,02234000,,875,2.09,,
2007-12-13,USGS,02234000,,821,2.01,,
2007-12-14,USGS,02234000,,810,1.92,,
2007-12-15,USGS,02234000,,770,1.84,,
2007-12-16,USGS,02234000,,660,1.81,,
2007-12-17,USGS,02234000,,764,1.77,,
2007-12-18,USGS,02234000,,734,1.69,,
2007-12-19,USGS,02234000,,646,1.63,,
2007-12-20,USGS,02234000,,603,1.55,,
2007-12-21,USGS,02234000,,548,1.53,,
2007-12-22,USGS,02234000,,585,1.51,,
