,agency_cd,site_no,Gage_height_feet_Maximum,Gage_height_feet_Minimum,Gage_height_feet_Mean,Dissolved_oxygen_mpl_Maximum,Dissolved_oxygen_mpl_Minimum,Dissolved_oxygen_mpl_Mean
2001-02-25,USGS,02176635,14.03,6.11,10.45,9.1,8.5,8.8
2001-02-26,USGS,02176635,13.51,5.91,10.02,9.0,8.1,8.7
2001-02-27,USGS,02176635,13.87,6.38,10.30,9.0,8.2,8.6
2001-02-28,USGS,02176635,13.91,6.50,10.36,8.9,8.0,8.6
2001-03-01,USGS,02176635,13.98,7.04,10.60,9.2,7.8,8.4
2001-03-02,USGS,02176635,13.89,6.54,10.29,8.9,8.0,8.4
2001-03-03,USGS,02176635,13.43,6.55,10.07,8.4,7.8,8.2
2001-03-04,USGS,02176635,14.19,6.33,10.46,8.5,7.2,7.8
2001-03-05,USGS,02176635,12.48,5.11,9.34,8.5,7.6,8.1
2001-03-06,USGS,02176635,13.23,4.77,9.55,9.0,8.0,8.6
2001-03-07,USGS,02176635,15.00,4.77,10.98,9.2,8.6,8.9
2001-03-08,USGS,02176635,15.82,5.63,11.31,9.3,8.5,8.9
2001-03-09,USGS,02176635,15.66,5.48,10.98,9.2,8.6,8.9
2001-03-10,USGS,02176635,15.75,5.43,11.19,9.5,8.3,9.0
2001-03-11,USGS,02176635,15.46,5.65,11.02,9.6,8.7,9.0
2001-03-12,USGS,02176635,14.91,5.58,10.64,9.2,8.4,8.8
2001-03-13,USGS,02176635,14.75,5.45,10.10,9.1,8.0,8.7
2001-03-14,USGS,02176635,13.56,5.55,9.83,9.3,8.2,8.7
2001-03-15,USGS,02176635,13.59,6.69,10.31,8.6,7.6,8.4
2001-03-16,USGS,02176635,13.43,7.14,10.27,8.9,7.2,8.3
2001-03-17,USGS,02176635,13.28,6.99,10.08,8.9,7.4,8.4
2001-03-18,USGS,02176635,12.90,7.46,10.46,8.6,7.7,8.4
2001-03-19,USGS,02176635,13.92,8.94,11.67,9.2,8.4,8.8
2001-03-20,USGS,02176635,15.93,7.77,12.39,9.5,9.0,9.2
2001-03-21,USGS,02176635,14.22,6.67,10.56,9.5,8.8,9.1
2001-03-22,USGS,02176635,13.57,6.38,10.26,9.9,8.9,9.4
2001-03-23,USGS,02176635,14.03,6.32,10.68,10.1,9.0,9.7
2001-03-24,USGS,02176635,13.91,6.04,10.40,10.2,8.9,9.7
2001-03-25,USGS,02176635,14.24,6.02,10.28,9.7,8.9,9.4
2001-03-26,USGS,02176635,14.17,5.97,10.35,9.9,8.4,9.3
2001-03-27,USGS,02176635,14.37,5.97,10.31,10.1,8.7,9.6
2001-03-28,USGS,02176635,14.90,6.77,10.78,10.5,8.8,9.8
2001-03-29,USGS,02176635,14.73,6.91,10.87,10.0,9.2,9.7
2001-03-30,USGS,02176635,14.33,6.06,10.04,10.1,8.7,9.5
2001-03-31,USGS,02176635,13.78,6.25,10.05,9.8,8.5,9.3
2001-04-01,USGS,02176635,,,,9.6,8.0,9.0
2001-04-02,USGS,02176635,,,,9.4,7.3,8.7
2001-04-03,USGS,02176635,,,,9.5,6.8,8.5
2001-04-04,USGS,02176635,,,,9.0,6.7,8.3
2001-04-05,USGS,02176635,,,,9.1,6.9,8.4
2001-04-06,USGS,02176635,,,,8.9,7.1,8.3
2001-04-07,USGS,02176635,,,,8.7,6.1,8.1
2001-04-08,USGS,02176635,,,,8.6,6.0,7.9
2001-04-09,USGS,02176635,,,,8.3,5.8,7.6
2001-04-10,USGS,02176635,,,,8.3,5.5,7.5
2001-04-11,USGS,02176635,,,,8.1,6.5,7.6
2001-04-12,USGS,02176635,,,,7.7,6.0,7.2
2001-04-13,USGS,02176635,,,,7.5,5.0,6.9
2001-04-14,USGS,02176635,,,,7.2,4.8,6.7
2001-04-15,USGS,02176635,,,,7.0,4.3,6.1
2001-04-16,USGS,02176635,,,,6.5,3.9,5.9
2001-04-17,USGS,02176635,,,,6.5,4.3,5.9
2001-04-18,USGS,02176635,,,,7.0,4.2,6.4
2001-04-19,USGS,02176635,,,,7.2,4.7,6.7
2001-04-20,USGS,02176635,,,,7.3,4.8,6.8
2001-04-21,USGS,02176635,,,,7.3,4.0,6.7
2001-04-22,USGS,02176635,,,,7.2,2.9,6.5
2001-04-23,USGS,02176635,,,,7.0,2.1,6.2
2001-04-24,USGS,02176635,,,,6.9,2.7,6.0
2001-04-25,USGS,02176635,,,,6.6,1.6,5.7
2001-04-26,USGS,02176635,,,,7.3,3.5,6.3
2001-04-27,USGS,02176635,,,,7.5,3.9,6.6
2001-04-28,USGS,02176635,,,,7.7,4.2,6.7
2001-04-29,USGS,02176635,,,,7.7,3.4,6.7
2001-04-30,USGS,02176635,,,,7.7,4.4,6.7
2001-05-01,USGS,02176635,,,,7.6,4.0,6.8
2001-05-02,USGS,02176635,,,,7.6,6.1,6.9
2001-05-03,USGS,02176635,,,,7.3,2.3,6.7
2001-05-04,USGS,02176635,,,,7.4,2.3,6.8
2001-05-05,USGS,02176635,,,,7.4,3.2,6.6
2001-05-06,USGS,02176635,,,,6.9,2.1,6.3
2001-05-07,USGS,02176635,,,,7.0,1.9,6.4
2001-05-08,USGS,02176635,,,,7.5,4.1,6.7
2001-05-09,USGS,02176635,,,,,,
2001-05-10,USGS,02176635,,,,,,
2001-05-11,USGS,02176635,15.28,7.61,11.51,7.6,2.8,6.4
2001-05-12,USGS,02176635,14.99,7.78,11.30,7.7,2.2,6.0
2001-05-13,USGS,02176635,14.56,7.87,11.51,7.1,3.1,6.1
2001-05-14,USGS,02176635,14.97,8.83,11.97,7.1,4.4,6.0
2001-05-15,USGS,02176635,14.77,8.60,11.84,7.2,3.0,6.2
2001-05-16,USGS,02176635,14.94,8.54,12.03,8.0,5.5,6.8
2001-05-17,USGS,02176635,15.23,8.93,12.47,7.6,5.9,6.9
2001-05-18,USGS,02176635,15.24,8.51,12.33,7.2,5.7,6.6
2001-05-19,USGS,02176635,15.44,7.74,11.89,7.1,5.6,6.3
2001-05-20,USGS,02176635,15.69,7.40,11.86,6.8,5.4,6.0
2001-05-21,USGS,02176635,15.95,7.23,11.95,6.7,5.1,6.0
2001-05-22,USGS,02176635,16.09,6.92,11.69,6.8,5.3,6.1
2001-05-23,USGS,02176635,16.33,6.80,11.59,6.9,5.4,6.0
2001-05-24,USGS,02176635,16.49,7.26,11.82,6.6,5.1,5.8
2001-05-25,USGS,02176635,16.38,6.82,11.61,6.3,5.4,5.8
2001-05-26,USGS,02176635,16.07,6.95,11.57,6.2,5.2,5.6
2001-05-27,USGS,02176635,16.03,7.34,11.56,6.3,4.9,5.6
2001-05-28,USGS,02176635,15.88,7.27,11.40,6.7,4.8,5.7
2001-05-29,USGS,02176635,15.56,7.07,11.32,6.3,5.0,5.7
2001-05-30,USGS,02176635,15.38,7.46,11.70,6.7,5.0,5.9
2001-05-31,USGS,02176635,15.23,6.21,11.15,6.5,5.3,6.0
2001-06-01,USGS,02176635,14.63,6.44,11.00,6.5,5.2,5.9
2001-06-02,USGS,02176635,14.41,5.66,10.42,6.3,5.2,5.8
2001-06-03,USGS,02176635,14.54,5.60,10.36,6.5,5.3,5.8
2001-06-04,USGS,02176635,14.50,5.35,10.27,6.9,5.2,6.0
2001-06-05,USGS,02176635,14.44,5.61,10.22,7.1,5.1,6.0
2001-06-06,USGS,02176635,14.46,5.56,10.09,6.8,5.0,6.0
2001-06-07,USGS,02176635,14.18,5.99,10.07,6.4,4.4,5.7
2001-06-08,USGS,02176635,14.12,6.32,10.28,5.7,4.0,5.1
2001-06-09,USGS,02176635,14.31,6.24,10.42,5.4,3.8,4.7
2001-06-10,USGS,02176635,13.99,6.91,10.54,5.1,3.6,4.6
2001-06-11,USGS,02176635,14.01,7.06,10.60,5.7,3.6,4.8
2001-06-12,USGS,02176635,13.67,7.27,10.69,6.3,4.2,5.3
2001-06-13,USGS,02176635,13.34,6.92,10.10,6.8,5.1,6.0
2001-06-14,USGS,02176635,12.96,6.75,10.04,6.7,5.1,6.1
2001-06-15,USGS,02176635,13.24,6.59,10.18,7.2,4.7,6.3
2001-06-16,USGS,02176635,13.53,6.42,10.12,7.9,5.6,6.8
2001-06-17,USGS,02176635,14.22,6.58,10.53,7.6,5.1,6.8
2001-06-18,USGS,02176635,14.58,6.44,10.74,7.6,5.2,6.6
2001-06-19,USGS,02176635,14.96,6.08,10.81,7.2,4.6,6.4
2001-06-20,USGS,02176635,15.12,5.57,10.62,6.8,4.6,6.0
2001-06-21,USGS,02176635,15.34,5.28,10.52,6.2,4.3,5.4
2001-06-22,USGS,02176635,15.41,5.34,10.47,6.3,3.6,5.3
2001-06-23,USGS,02176635,15.35,5.16,10.32,6.3,3.7,5.4
2001-06-24,USGS,02176635,15.33,5.63,10.46,6.6,3.8,5.4
2001-06-25,USGS,02176635,15.20,6.04,10.71,6.0,3.5,5.0
2001-06-26,USGS,02176635,15.25,6.25,10.69,6.4,3.2,5.1
2001-06-27,USGS,02176635,14.66,6.14,10.51,6.1,3.2,5.0
2001-06-28,USGS,02176635,14.34,6.24,10.58,5.3,3.5,4.7
2001-06-29,USGS,02176635,14.40,6.41,10.75,5.0,3.7,4.5
2001-06-30,USGS,02176635,14.57,6.23,10.73,5.2,3.4,4.5
2001-07-01,USGS,02176635,14.40,6.07,10.62,5.2,3.8,4.5
2001-07-02,USGS,02176635,14.44,5.86,10.44,5.3,3.8,4.5
2001-07-03,USGS,02176635,14.91,6.13,10.68,5.8,3.6,4.7
2001-07-04,USGS,02176635,14.29,6.27,10.50,5.2,3.9,4.7
2001-07-05,USGS,02176635,14.07,5.87,10.09,5.5,3.9,4.7
2001-07-06,USGS,02176635,14.22,5.94,10.00,6.0,4.2,5.1
2001-07-07,USGS,02176635,14.45,6.32,10.49,5.9,3.9,5.1
2001-07-08,USGS,02176635,13.95,6.80,10.52,5.7,4.1,5.1
2001-07-09,USGS,02176635,13.91,6.63,10.31,5.6,3.9,5.0
2001-07-10,USGS,02176635,13.84,7.08,10.69,5.9,3.5,4.9
2001-07-11,USGS,02176635,13.59,7.03,10.66,5.9,4.0,5.0
2001-07-12,USGS,02176635,13.45,7.10,10.52,5.6,3.8,4.9
2001-07-13,USGS,02176635,13.71,7.09,10.86,5.4,2.9,4.7
2001-07-14,USGS,02176635,14.15,7.83,11.14,6.0,2.6,4.6
2001-07-15,USGS,02176635,13.95,7.02,10.68,6.0,3.3,4.9
2001-07-16,USGS,02176635,14.25,6.59,10.66,6.1,2.6,4.8
2001-07-17,USGS,02176635,14.68,6.37,10.78,6.4,1.8,4.9
2001-07-18,USGS,02176635,15.01,5.86,10.70,6.8,1.8,5.5
2001-07-19,USGS,02176635,15.30,5.31,10.60,5.9,4.3,5.1
2001-07-20,USGS,02176635,16.14,5.48,10.84,5.7,3.0,4.6
2001-07-21,USGS,02176635,16.75,6.48,11.59,5.7,3.6,4.8
2001-07-22,USGS,02176635,16.52,6.51,11.68,5.8,4.0,5.1
2001-07-23,USGS,02176635,15.52,6.09,11.27,5.5,4.4,5.1
2001-07-24,USGS,02176635,15.22,5.53,10.67,5.9,4.5,5.4
2001-07-25,USGS,02176635,14.95,5.80,10.55,5.9,4.7,5.4
2001-07-26,USGS,02176635,14.38,6.22,10.50,5.7,4.5,5.1
2001-07-27,USGS,02176635,13.95,6.04,10.35,5.9,3.8,4.9
2001-07-28,USGS,02176635,14.34,6.61,10.67,6.0,4.1,5.0
2001-07-29,USGS,02176635,14.43,6.85,10.92,5.5,2.7,4.7
2001-07-30,USGS,02176635,14.18,6.23,10.47,5.6,2.6,4.3
2001-07-31,USGS,02176635,14.89,7.12,11.25,6.2,3.1,4.9
2001-08-01,USGS,02176635,14.88,7.44,11.27,6.3,3.6,5.2
2001-08-02,USGS,02176635,14.68,6.95,10.99,6.9,4.1,5.6
2001-08-03,USGS,02176635,14.48,6.85,10.72,6.6,4.4,5.7
2001-08-04,USGS,02176635,14.43,6.69,10.63,6.4,4.6,5.6
2001-08-05,USGS,02176635,14.21,6.67,10.59,6.7,4.0,5.8
2001-08-06,USGS,02176635,14.14,6.76,10.55,6.6,3.7,5.7
2001-08-07,USGS,02176635,14.00,6.60,10.57,6.5,3.6,5.4
2001-08-08,USGS,02176635,13.66,6.60,10.53,6.5,3.6,5.3
2001-08-09,USGS,02176635,13.59,6.64,10.51,6.3,3.8,5.3
2001-08-10,USGS,02176635,13.46,6.61,10.33,6.0,3.8,5.1
2001-08-11,USGS,02176635,13.37,6.60,10.05,6.4,3.9,5.2
2001-08-12,USGS,02176635,13.39,6.45,10.04,6.3,4.1,5.3
2001-08-13,USGS,02176635,13.65,6.36,10.12,6.4,4.1,5.3
2001-08-14,USGS,02176635,13.91,6.12,10.10,5.7,3.6,4.8
2001-08-15,USGS,02176635,14.91,6.48,10.76,6.0,3.3,4.6
2001-08-16,USGS,02176635,15.27,6.13,11.14,5.9,3.2,4.6
2001-08-17,USGS,02176635,15.49,5.83,11.04,6.1,3.3,4.5
2001-08-18,USGS,02176635,15.81,5.38,10.81,6.1,3.3,4.5
2001-08-19,USGS,02176635,15.30,5.08,10.56,5.9,4.3,4.9
2001-08-20,USGS,02176635,15.23,5.26,10.49,6.0,4.2,5.2
2001-08-21,USGS,02176635,15.05,5.41,10.54,5.7,3.9,5.0
2001-08-22,USGS,02176635,14.89,5.88,10.66,5.6,4.0,5.0
2001-08-23,USGS,02176635,14.88,6.01,10.70,5.7,3.5,4.9
2001-08-24,USGS,02176635,14.37,6.13,10.49,6.0,3.8,5.2
2001-08-25,USGS,02176635,14.58,6.65,10.86,6.3,4.4,5.4
2001-08-26,USGS,02176635,14.73,7.52,11.18,6.4,3.7,5.4
2001-08-27,USGS,02176635,14.60,7.36,11.10,6.6,2.6,5.2
2001-08-28,USGS,02176635,14.05,6.84,10.73,6.2,1.9,4.9
2001-08-29,USGS,02176635,14.15,6.65,10.57,5.8,2.0,4.5
2001-08-30,USGS,02176635,14.23,6.85,10.72,5.6,1.5,4.2
2001-08-31,USGS,02176635,14.34,6.84,10.74,5.7,2.8,4.3
2001-09-01,USGS,02176635,14.33,6.36,10.58,5.8,2.9,4.4
2001-09-02,USGS,02176635,14.60,6.71,10.75,5.6,2.4,4.3
2001-09-03,USGS,02176635,14.87,7.14,11.12,5.5,2.8,4.1
2001-09-04,USGS,02176635,14.41,7.08,11.02,4.6,2.7,3.9
2001-09-05,USGS,02176635,14.08,6.88,10.78,5.5,1.8,3.8
2001-09-06,USGS,02176635,14.40,6.77,10.97,,,
2001-09-07,USGS,02176635,14.55,7.61,11.32,5.1,3.4,4.6
2001-09-08,USGS,02176635,14.45,7.64,11.26,5.8,3.8,4.9
2001-09-09,USGS,02176635,14.31,7.92,11.17,6.0,4.3,5.2
2001-09-10,USGS,02176635,14.22,7.40,10.82,5.9,4.0,5.2
2001-09-11,USGS,02176635,14.34,7.01,10.74,5.6,3.9,5.0
2001-09-12,USGS,02176635,14.98,7.59,11.33,5.8,3.8,5.0
2001-09-13,USGS,02176635,15.56,7.62,11.66,6.5,4.4,5.3
2001-09-14,USGS,02176635,15.96,7.05,11.88,6.2,4.4,5.4
2001-09-15,USGS,02176635,16.20,7.26,12.07,7.1,4.7,6.3
2001-09-16,USGS,02176635,16.83,6.73,12.15,7.6,5.7,6.9
2001-09-17,USGS,02176635,16.36,6.01,11.67,7.1,5.9,6.7
2001-09-18,USGS,02176635,15.93,6.04,11.44,7.2,5.4,6.5
2001-09-19,USGS,02176635,15.56,6.11,11.23,7.4,5.9,6.6
2001-09-20,USGS,02176635,15.26,6.14,11.08,7.1,5.7,6.4
2001-09-21,USGS,02176635,15.14,6.57,11.05,7.4,5.4,6.4
2001-09-22,USGS,02176635,14.99,6.89,11.11,7.3,5.6,6.4
2001-09-23,USGS,02176635,14.76,7.29,11.14,6.7,5.0,6.1
2001-09-24,USGS,02176635,14.60,7.85,11.20,6.3,4.2,5.8
2001-09-25,USGS,02176635,14.09,7.63,10.90,6.2,3.9,5.6
2001-09-26,USGS,02176635,13.95,7.85,10.93,6.2,4.4,5.7
2001-09-27,USGS,02176635,14.10,7.70,11.09,6.2,4.6,5.6
2001-09-28,USGS,02176635,14.41,7.73,11.24,6.4,4.7,5.7
2001-09-29,USGS,02176635,14.68,7.77,11.59,6.9,4.8,6.1
2001-09-30,USGS,02176635,14.88,7.98,11.51,,,
2001-10-01,USGS,02176635,14.94,7.55,11.47,,,
2001-10-02,USGS,02176635,15.03,7.51,11.50,,,
2001-10-03,USGS,02176635,14.95,7.28,11.48,,,
2001-10-04,USGS,02176635,14.68,7.12,11.15,,,
2001-10-05,USGS,02176635,14.55,6.85,10.92,,,
2001-10-06,USGS,02176635,14.36,6.86,10.75,,,
2001-10-07,USGS,02176635,14.47,7.11,11.00,,,
2001-10-08,USGS,02176635,14.70,7.66,11.25,,,
2001-10-09,USGS,02176635,14.78,8.28,11.43,,,
2001-10-10,USGS,02176635,14.88,7.87,11.25,,,
2001-10-11,USGS,02176635,14.94,7.30,11.20,,,
2001-10-12,USGS,02176635,14.95,6.95,11.21,,,
2001-10-13,USGS,02176635,15.56,6.87,11.51,,,
2001-10-14,USGS,02176635,15.56,6.56,11.53,,,
2001-10-15,USGS,02176635,15.83,5.90,11.35,,,
2001-10-16,USGS,02176635,15.92,6.11,11.48,,,
2001-10-17,USGS,02176635,15.84,5.46,11.19,,,
2001-10-18,USGS,02176635,15.72,6.12,11.26,,,
2001-10-19,USGS,02176635,15.70,6.86,11.34,,,
2001-10-20,USGS,02176635,15.05,6.81,11.03,,,
2001-10-21,USGS,02176635,14.89,7.05,10.96,,,
2001-10-22,USGS,02176635,14.57,7.64,11.12,,,
2001-10-23,USGS,02176635,14.39,8.14,11.25,,,
2001-10-24,USGS,02176635,14.14,8.07,11.23,,,
2001-10-25,USGS,02176635,13.46,7.35,10.73,,,
2001-10-26,USGS,02176635,12.95,6.92,10.37,,,
2001-10-27,USGS,02176635,13.80,7.29,10.80,,,
2001-10-28,USGS,02176635,14.09,7.36,11.18,,,
2001-10-29,USGS,02176635,14.33,7.20,11.14,,,
2001-10-30,USGS,02176635,14.45,6.96,11.07,,,
2001-10-31,USGS,02176635,14.57,6.75,11.01,,,
2001-11-01,USGS,02176635,14.86,6.71,10.98,,,
2001-11-02,USGS,02176635,14.74,6.66,10.88,,,
2001-11-03,USGS,02176635,14.69,6.49,10.75,,,
2001-11-04,USGS,02176635,14.55,6.50,10.76,,,
2001-11-05,USGS,02176635,14.93,7.38,11.26,,,
2001-11-06,USGS,02176635,15.05,7.53,11.28,,,
2001-11-07,USGS,02176635,14.52,7.06,10.75,,,
2001-11-08,USGS,02176635,14.56,7.11,10.67,,,
2001-11-09,USGS,02176635,14.43,7.06,10.66,,,
2001-11-10,USGS,02176635,14.67,6.72,11.00,,,
2001-11-11,USGS,02176635,14.67,6.17,11.02,,,
2001-11-12,USGS,02176635,15.32,6.21,11.56,,,
2001-11-13,USGS,02176635,15.88,6.90,11.65,,,
2001-11-14,USGS,02176635,15.81,6.44,11.36,,,
2001-11-15,USGS,02176635,15.99,6.33,11.46,,,
2001-11-16,USGS,02176635,15.82,6.57,11.29,,,
2001-11-17,USGS,02176635,15.24,6.47,10.97,,,
2001-11-18,USGS,02176635,14.85,6.87,10.88,,,
2001-11-19,USGS,02176635,14.61,7.05,10.81,,,
2001-11-20,USGS,02176635,14.21,7.23,10.68,,,
2001-11-21,USGS,02176635,14.43,8.55,11.20,,,
2001-11-22,USGS,02176635,13.93,8.01,11.01,,,
2001-11-23,USGS,02176635,13.64,7.99,10.86,,,
2001-11-24,USGS,02176635,13.38,7.65,10.73,,,
2001-11-25,USGS,02176635,13.55,7.07,10.64,,,
2001-11-26,USGS,02176635,13.62,6.68,10.60,,,
2001-11-27,USGS,02176635,13.81,6.62,10.68,,,
2001-11-28,USGS,02176635,14.25,6.46,10.72,,,
2001-11-29,USGS,02176635,14.56,6.30,10.80,,,
2001-11-30,USGS,02176635,14.79,6.24,10.75,,,
2001-12-01,USGS,02176635,14.83,6.06,10.71,,,
2001-12-02,USGS,02176635,14.92,6.11,10.68,,,
2001-12-03,USGS,02176635,15.29,6.53,10.91,,,
2001-12-04,USGS,02176635,15.28,6.67,10.94,,,
2001-12-05,USGS,02176635,15.07,6.60,10.80,,,
2001-12-06,USGS,02176635,14.68,6.58,10.57,,,
2001-12-07,USGS,02176635,14.41,6.56,10.54,,,
2001-12-08,USGS,02176635,14.54,6.83,10.83,,,
2001-12-09,USGS,02176635,14.25,6.46,10.84,,,
2001-12-10,USGS,02176635,15.17,6.58,11.63,,,
2001-12-11,USGS,02176635,15.12,6.22,11.01,,,
2001-12-12,USGS,02176635,15.11,6.17,11.01,,,
2001-12-13,USGS,02176635,15.40,6.08,11.03,,,
2001-12-14,USGS,02176635,15.12,6.09,10.76,,,
2001-12-15,USGS,02176635,14.61,5.89,10.47,,,
2001-12-16,USGS,02176635,14.99,6.73,10.89,,,
2001-12-17,USGS,02176635,14.76,6.91,10.92,,,
2001-12-18,USGS,02176635,13.42,6.09,10.10,,,
2001-12-19,USGS,02176635,14.18,7.36,10.67,,,
2001-12-20,USGS,02176635,13.31,7.27,10.20,,,
2001-12-21,USGS,02176635,13.23,7.73,10.52,,,
2001-12-22,USGS,02176635,13.44,8.17,10.80,,,
2001-12-23,USGS,02176635,13.37,8.32,10.92,,,
2001-12-24,USGS,02176635,13.12,7.04,10.29,,,
2001-12-25,USGS,02176635,13.25,7.30,10.78,,,
2001-12-26,USGS,02176635,14.05,5.87,10.60,,,
2001-12-27,USGS,02176635,13.76,5.94,10.33,,,
2001-12-28,USGS,02176635,14.14,6.20,10.71,,,
2001-12-29,USGS,02176635,14.56,6.07,10.64,,,
2001-12-30,USGS,02176635,14.57,5.43,10.47,,,
2001-12-31,USGS,02176635,14.77,5.89,10.52,,,
2002-01-01,USGS,02176635,14.63,5.58,10.36,,,
2002-01-02,USGS,02176635,15.03,5.93,10.59,,,
2002-01-03,USGS,02176635,15.17,5.51,10.59,,,
2002-01-04,USGS,02176635,14.13,6.31,10.17,,,
2002-01-05,USGS,02176635,14.12,6.64,10.45,,,
2002-01-06,USGS,02176635,14.06,5.37,10.06,,,
2002-01-07,USGS,02176635,12.86,5.50,9.44,,,
2002-01-08,USGS,02176635,12.91,5.94,9.81,,,
2002-01-09,USGS,02176635,13.49,5.22,9.85,,,
2002-01-10,USGS,02176635,12.92,5.22,9.40,,,
2002-01-11,USGS,02176635,13.21,5.06,9.38,,,
2002-01-12,USGS,02176635,13.66,5.08,9.87,,,
2002-01-13,USGS,02176635,13.15,5.49,9.64,,,
2002-01-14,USGS,02176635,13.64,5.61,9.90,,,
2002-01-15,USGS,02176635,13.15,5.74,9.73,,,
2002-01-16,USGS,02176635,13.20,6.18,9.82,,,
2002-01-17,USGS,02176635,13.04,6.06,9.82,,,
2002-01-18,USGS,02176635,12.43,6.19,9.66,,,
2002-01-19,USGS,02176635,12.95,6.99,9.96,,,
2002-01-20,USGS,02176635,12.54,6.64,9.59,,,
2002-01-21,USGS,02176635,12.62,7.09,9.99,,,
2002-01-22,USGS,02176635,12.69,7.21,10.03,,,
2002-01-23,USGS,02176635,13.16,7.16,10.11,,,
2002-01-24,USGS,02176635,13.30,6.44,10.02,,,
2002-01-25,USGS,02176635,13.46,6.15,10.03,,,
2002-01-26,USGS,02176635,14.49,6.23,10.73,,,
2002-01-27,USGS,02176635,14.81,5.65,10.45,,,
2002-01-28,USGS,02176635,14.78,4.81,10.13,,,
2002-01-29,USGS,02176635,14.64,4.65,9.98,,,
2002-01-30,USGS,02176635,14.71,4.48,9.92,,,
2002-01-31,USGS,02176635,14.79,4.69,10.00,,,
2002-02-01,USGS,02176635,14.60,5.04,9.99,,,
2002-02-02,USGS,02176635,14.17,5.13,10.12,,,
2002-02-03,USGS,02176635,14.41,6.51,10.69,,,
2002-02-04,USGS,02176635,14.13,5.66,9.86,,,
2002-02-05,USGS,02176635,13.54,6.67,10.30,,,
2002-02-06,USGS,02176635,14.08,7.18,10.79,,,
2002-02-07,USGS,02176635,14.43,5.67,10.28,,,
2002-02-08,USGS,02176635,13.41,6.02,10.19,,,
2002-02-09,USGS,02176635,14.10,6.36,10.64,,,
2002-02-10,USGS,02176635,14.41,6.46,10.56,,,
2002-02-11,USGS,02176635,13.52,5.94,9.94,,,
2002-02-12,USGS,02176635,14.05,6.17,10.29,,,
2002-02-13,USGS,02176635,13.89,6.09,10.21,,,
2002-02-14,USGS,02176635,14.05,6.46,10.57,,,
2002-02-15,USGS,02176635,13.96,6.71,10.77,,,
2002-02-16,USGS,02176635,13.49,6.45,10.37,,,
2002-02-17,USGS,02176635,13.02,6.17,9.78,,,
2002-02-18,USGS,02176635,12.95,6.99,10.21,,,
2002-02-19,USGS,02176635,13.23,7.06,10.25,,,
2002-02-20,USGS,02176635,13.35,7.17,10.36,,,
2002-02-21,USGS,02176635,13.21,7.04,9.92,,,
2002-02-22,USGS,02176635,13.33,6.98,10.17,,,
2002-02-23,USGS,02176635,13.81,7.31,10.68,,,
2002-02-24,USGS,02176635,14.59,6.46,11.10,,,
2002-02-25,USGS,02176635,15.03,6.07,10.85,,,
2002-02-26,USGS,02176635,15.34,5.52,10.79,,,
2002-02-27,USGS,02176635,13.96,4.21,9.58,,,
2002-02-28,USGS,02176635,14.81,4.16,10.06,,,
2002-03-01,USGS,02176635,15.03,4.73,10.20,,,
2002-03-02,USGS,02176635,15.07,5.60,10.66,,,
2002-03-03,USGS,02176635,14.53,5.04,9.94,,,
2002-03-04,USGS,02176635,13.94,5.14,9.41,,,
2002-03-05,USGS,02176635,13.18,6.07,9.81,,,
2002-03-06,USGS,02176635,13.53,6.61,10.05,,,
2002-03-07,USGS,02176635,13.45,6.71,10.21,,,
2002-03-08,USGS,02176635,13.51,6.92,10.36,,,
2002-03-09,USGS,02176635,13.66,6.45,10.27,,,
2002-03-10,USGS,02176635,13.54,6.10,10.11,,,
2002-03-11,USGS,02176635,13.90,6.31,10.63,,,
2002-03-12,USGS,02176635,14.26,6.55,10.80,,,
2002-03-13,USGS,02176635,14.09,6.14,10.29,,,
2002-03-14,USGS,02176635,13.59,5.85,9.99,,,
2002-03-15,USGS,02176635,13.64,5.77,10.07,,,
2002-03-16,USGS,02176635,13.43,5.54,9.91,,,
2002-03-17,USGS,02176635,13.70,6.00,9.89,,,
2002-03-18,USGS,02176635,13.56,6.32,10.14,,,
2002-03-19,USGS,02176635,13.88,6.90,10.37,,,
2002-03-20,USGS,02176635,13.97,7.31,10.65,,,
2002-03-21,USGS,02176635,13.53,7.41,10.48,,,
2002-03-22,USGS,02176635,14.11,7.20,10.79,,,
2002-03-23,USGS,02176635,13.98,7.27,10.80,,,
2002-03-24,USGS,02176635,14.22,6.36,10.67,,,
2002-03-25,USGS,02176635,14.36,5.77,10.56,,,
2002-03-26,USGS,02176635,14.65,5.76,10.66,,,
2002-03-27,USGS,02176635,14.83,4.89,10.59,,,
2002-03-28,USGS,02176635,15.83,5.11,11.15,,,
2002-03-29,USGS,02176635,15.99,5.61,11.14,,,
2002-03-30,USGS,02176635,15.74,5.54,10.93,,,
2002-03-31,USGS,02176635,15.36,5.84,10.86,,,
2002-04-01,USGS,02176635,15.19,5.96,10.52,,,
2002-04-02,USGS,02176635,15.04,6.66,10.78,,,
2002-04-03,USGS,02176635,14.69,6.97,10.71,,,
2002-04-04,USGS,02176635,,,,,,
2002-04-05,USGS,02176635,,,,,,
2002-04-06,USGS,02176635,14.19,7.76,11.13,,,
2002-04-07,USGS,02176635,,,,,,
2002-04-08,USGS,02176635,13.94,7.00,10.81,,,
2002-04-09,USGS,02176635,13.46,6.44,10.31,,,
2002-04-10,USGS,02176635,13.45,6.23,10.19,,,
2002-04-11,USGS,02176635,13.90,6.50,10.58,,,
